Exchange,Segment,ExchSeg,Token,FullName,Symbol,TradingSymbol,Series,ISIN,LotSize,TickSize,PricePrecision,OptionType,Underlying,UnderlyingToken,StrikePrice,Expiry,FreezeQty,Lower Band,Upper Band,SurCodes,Events,ExchangeID,Multiplier,SettlementType
NSE,CM,NSECM,5449,CHEMPLAST SANMAR LIMITED,CHEMPLASTS,CHEMPLASTS-EQ,EQ,INE488A01050,1,0.01,2,,,0,0.00,,494249,161.84,242.74,1500;2200,,5449,1,
NSE,CM,NSECM,14972,KAVERI SEED CO. LTD.,KSCL,KSCL-EQ,EQ,INE455I01029,1,0.05,2,,,0,0.00,,119646,668.40,1002.60,,,14972,1,
NSE,CM,NSECM,11301,LUX INDUSTRIES LIMITED,LUXIND,LUXIND-EQ,EQ,INE150G01020,1,0.10,2,,,0,0.00,,81523,1104.00,1349.20,4100,,11301,1,
NSE,CM,NSECM,13082,KOTAKMAMC - KOTAKSILVE,SILVER1,SILVER1-EQ,EQ,INF174KA1ZD3,1,0.01,2,,,0,0.00,,4664049,17.16,25.72,,,13082,1,
NSE,CM,NSECM,13643,ELECON ENG. CO. LTD,ELECON,ELECON-EQ,EQ,INE205B01031,1,0.05,2,,,0,0.00,,236965,337.35,505.95,,,13643,1,
NSE,CM,NSECM,19036,PODDAR PIGMENTS LIMITED,PODDARMENT,PODDARMENT-EQ,EQ,INE371C01013,1,0.01,2,,,0,0.00,,346945,211.19,316.77,2300,,19036,1,
NSE,CM,NSECM,166,ANDHRA PAPER LIMITED,ANDHRAPAP,ANDHRAPAP-EQ,EQ,INE435A01051,1,0.01,2,,,0,0.00,,1630371,49.07,73.59,2100,Final Dividend - Rs. - 0.5000;04 Aug 2026,166,1,
NSE,CM,NSECM,30244,BHARAT SEATS LIMITED,BHARATSE,BHARATSE-EQ,EQ,INE415D01024,1,0.01,2,,,0,0.00,,458376,174.52,261.76,3600;4300,,30244,1,
NSE,CM,NSECM,10633,HDFCAMC - HDFCNIF100,HDFCNIF100,HDFCNIF100-EQ,EQ,INF179KC1HR4,1,0.01,2,,,0,0.00,,947880,20.61,30.91,,,10633,1,
NSE,CM,NSECM,27303,SAMPANN UTPADAN INDIA LTD,SAMPANN,SAMPANN-EQ,EQ,INE735M01018,1,0.01,2,,,0,0.00,,1596085,22.06,33.08,2300,,27303,1,
NSE,CM,NSECM,761270,ALGOQUANT FINTECH LIMITED,ALGOQUANT,ALGOQUANT-EQ,EQ,INE598D01035,1,0.01,2,,,0,0.00,,1461698,54.73,82.09,,,761270,1,
NSE,CM,NSECM,17764,REFEX INDUSTRIES LIMITED,REFEX,REFEX-EQ,EQ,INE056I01025,1,0.05,2,,,0,0.00,,316427,252.80,379.20,,Final Dividend - Rs. - 1.0000;24 Jul 2026,17764,1,
NSE,CM,NSECM,5732,AXISAMC-CONSUMAXIS,CONSUMAXIS,CONSUMAXIS-EQ,EQ,INF846K016C7,1,0.01,2,,,0,0.00,,37749,96.99,145.47,,,5732,1,
NSE,CM,NSECM,13423,ELIN ELECTRONICS LIMITED,ELIN,ELIN-EQ,EQ,INE050401020,1,0.01,2,,,0,0.00,,988814,80.91,121.35,,,13423,1,
NSE,CM,NSECM,3018,SAURASHTRA CEMENT LIMITED,SAURASHCEM,SAURASHCEM-EQ,EQ,INE626A01014,1,0.01,2,,,0,0.00,,1796620,44.53,66.79,4300,,3018,1,
NSE,CM,NSECM,25786,KANANI INDUSTRIES LTD,KANANIIND,KANANIIND-EQ,EQ,INE879E01037,1,0.01,2,,,0,0.00,,6470282,1.20,1.78,,,25786,1,
NSE,CM,NSECM,27839,SAI LIFE SCIENCES LIMITED,SAILIFE,SAILIFE-EQ,EQ,INE570L01029,1,0.10,2,,,0,0.00,,81027,986.40,1479.40,2100,,27839,1,
NSE,CM,NSECM,3594,UNITECH LTD,UNITECH,UNITECH-EQ,EQ,INE694A01020,1,0.01,2,,,0,0.00,,22829841,4.17,4.59,1500;2200;4100;4300,,3594,1,
NSE,CM,NSECM,1181,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,GODFRYPHLP-EQ,EQ,INE260B01028,1,0.10,2,,,0,0.00,,46949,1916.70,2342.50,,,1181,1,
NSE,CM,NSECM,157,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,APOLLOHOSP-EQ,EQ,INE437A01024,1,0.50,2,,,0,0.00,,11214,7925.00,9686.00,2100,Final Dividend - Rs. - 10.0000;14 Aug 2026,157,1,
NSE,CM,NSECM,18679,HPL ELECTRIC & POWER LTD,HPL,HPL-EQ,EQ,INE495S01016,1,0.05,2,,,0,0.00,,299832,266.80,400.20,,,18679,1,
NSE,CM,NSECM,23729,AADHAR HOUSING FINANCE L,AADHARHFC,AADHARHFC-EQ,EQ,INE883F01010,1,0.05,2,,,0,0.00,,201593,396.00,594.00,,,23729,1,
NSE,CM,NSECM,2912,RELIANCE INDUSTRIAL INFRA,RIIL,RIIL-EQ,EQ,INE046A01015,1,0.05,2,,,0,0.00,,137061,583.65,875.45,2100,,2912,1,
NSE,CM,NSECM,16795,ARCHIDPLY IND. LTD,ARCHIDPLY,ARCHIDPLY-EQ,EQ,INE877I01016,1,0.01,2,,,0,0.00,,649584,66.36,99.52,2300,,16795,1,
NSE,CM,NSECM,11966,BIKAJI FOODS INTERN LTD,BIKAJI,BIKAJI-EQ,EQ,INE00E101023,1,0.05,2,,,0,0.00,,158464,504.60,756.80,2100,,11966,1,
NSE,CM,NSECM,1372,HINDUSTAN COMPOSITES LTD.,HINDCOMPOS,HINDCOMPOS-EQ,EQ,INE310C01029,1,0.05,2,,,0,0.00,,233423,342.75,514.05,,,1372,1,
NSE,CM,NSECM,5701,CITY UNION BANK LTD,CUB,CUB-EQ,EQ,INE491A01021,1,0.01,2,,,0,0.00,,454770,175.80,263.70,,Dividend - Rs. - 2.0000;31 Jul 2026,5701,1,
NSE,CM,NSECM,8654,MOTILALAMC - MOLOWVOL,MOLOWVOL,MOLOWVOL-EQ,EQ,INF247L01BL0,1,0.01,2,,,0,0.00,,692067,29.44,44.14,,,8654,1,
NSE,CM,NSECM,4,21ST CENTURY MGMT SERVICE,21STCENMGM,21STCENMGM-EQ,EQ,INE253B01015,1,0.01,2,,,0,0.00,,343348,36.37,37.85,201;2200;2300,,4,1,
NSE,CM,NSECM,760,CG POWER AND IND SOL LTD,CGPOWER,CGPOWER-EQ,EQ,INE067A01029,1,0.05,2,,,0,0.00,,114972,780.95,954.45,2100,,760,1,
NSE,CM,NSECM,19867,AMINES & PLASTICIZERS LTD,AMNPLST,AMNPLST-EQ,EQ,INE275D01022,1,0.01,2,,,0,0.00,,514711,155.42,233.12,2300,,19867,1,
NSE,CM,NSECM,11932,FUSION FINANCE LIMITED,FUSION,FUSION-EQ,EQ,INE139R01012,1,0.01,2,,,0,0.00,,461930,173.19,259.77,2100,,11932,1,
NSE,CM,NSECM,12072,SHEETAL COOL PRODUCTS LTD,SCPL,SCPL-EQ,EQ,INE501Y01019,1,0.05,2,,,0,0.00,,175170,456.70,685.00,3300;3500;3900,,12072,1,
NSE,CM,NSECM,30274,ZERODHAAMC - SILVERCASE,SILVERCASE,SILVERCASE-EQ,EQ,INF0R8F01091,1,0.01,2,,,0,0.00,,4466115,17.92,26.86,,,30274,1,
NSE,CM,NSECM,13592,HANDSON GBL MNGMNT LTD,HGM,HGM-EQ,EQ,INE596H01014,1,0.01,2,,,0,0.00,,411854,37.39,56.07,201;2200;2300,,13592,1,
NSE,CM,NSECM,24117,BARODABNP - BBNPNBETF,BBNPNBETF,BBNPNBETF-EQ,EQ,INF251K01TL6,1,0.01,2,,,0,0.00,,27374,45.64,68.44,,,24117,1,
NSE,CM,NSECM,759342,PACE DIGITEK LIMITED,PACEDIGITK,PACEDIGITK-EQ,EQ,INE0S3G01027,1,0.01,2,,,0,0.00,,511998,156.20,234.30,,,759342,1,
NSE,CM,NSECM,8077,KOTAKMAMC - KOTAKMID50,MIDCAP,MIDCAP-EQ,EQ,INF174KA1ZC5,1,0.01,2,,,0,0.00,,3656297,14.45,21.67,,,8077,1,
NSE,CM,NSECM,19401,BOROSIL LIMITED,BOROLTD,BOROLTD-EQ,EQ,INE02PY01013,1,0.01,2,,,0,0.00,,430394,185.88,278.80,,,19401,1,
NSE,CM,NSECM,3512,TAMILNADU TELECOMMUNICATI,TNTELE,TNTELE-EQ,EQ,INE141D01018,1,0.01,2,,,0,0.00,,1493453,7.32,10.96,100;2200;2300,,3512,1,
NSE,CM,NSECM,762844,PRAVEG LTD.,PRAVEG,PRAVEG-EQ,EQ,INE722B01019,1,0.01,2,,,0,0.00,,350754,228.07,342.09,501,,762844,1,
NSE,CM,NSECM,3715,VLS FINANCE LTD,VLSFINANCE,VLSFINANCE-EQ,EQ,INE709A01018,1,0.05,2,,,0,0.00,,394460,202.80,304.20,,,3715,1,
NSE,CM,NSECM,22,ACC LIMITED,ACC,ACC-EQ,EQ,INE012A01025,1,0.10,2,,,0,0.00,,74550,1072.80,1609.00,,,22,1,
NSE,CM,NSECM,14423,LA OPALA RG LIMITED,LAOPALA,LAOPALA-EQ,EQ,INE059D01020,1,0.01,2,,,0,0.00,,542344,147.48,221.22,,,14423,1,
NSE,CM,NSECM,11606,GUFIC BIOSCIENCES LTD.,GUFICBIO,GUFICBIO-EQ,EQ,INE742B01025,1,0.05,2,,,0,0.00,,263942,303.10,454.60,2100,,11606,1,
NSE,CM,NSECM,760392,RUDRA GLOBAL INFRA PROD L,RUDRA,RUDRA-EQ,EQ,INE027T01023,1,0.01,2,,,0,0.00,,3281242,12.98,19.46,2300,,760392,1,
NSE,CM,NSECM,18131,YASHO INDUSTRIES LIMITED,YASHO,YASHO-EQ,EQ,INE616Z01012,1,0.10,2,,,0,0.00,,32541,2457.60,3686.40,201;2100,Final Dividend - Rs. - 0.5000;30 Jul 2026,18131,1,
NSE,CM,NSECM,762978,W P I L LTD.,WPIL,WPIL-EQ,EQ,INE765D01022,1,0.05,2,,,0,0.00,,221907,360.40,540.50,,Final Dividend - Rs. - 2.0000;31 Jul 2026,762978,1,
NSE,CM,NSECM,625,ADITYA BIRLA REAL EST LTD,ABREL,ABREL-EQ,EQ,INE055A01016,1,0.10,2,,,0,0.00,,72712,1099.40,1649.00,2200,,625,1,
NSE,CM,NSECM,21131,TEJAS NETWORKS LIMITED,TEJASNET,TEJASNET-EQ,EQ,INE010J01012,1,0.05,2,,,0,0.00,,201681,396.35,594.45,2200;4100,,21131,1,
NSE,CM,NSECM,11743,JINDAL PHOTO LIMITED,JINDALPHOT,JINDALPHOT-EQ,EQ,INE796G01012,1,0.10,2,,,0,0.00,,92918,860.90,1291.30,2100,,11743,1,
NSE,CM,NSECM,14557,ARO GRANITE IND. LTD.,AROGRANITE,AROGRANITE-EQ,EQ,INE210C01013,1,0.01,2,,,0,0.00,,500308,20.01,30.01,201;2200;2300,,14557,1,
NSE,CM,NSECM,9348,INDIAN OVERSEAS BANK,IOB,IOB-EQ,EQ,INE565A01014,1,0.01,2,,,0,0.00,,2946257,27.11,40.65,,,9348,1,
NSE,CM,NSECM,5313,UGRO CAPITAL LIMITED,UGROCAP,UGROCAP-EQ,EQ,INE583D01011,1,0.01,2,,,0,0.00,,1077855,74.22,111.32,4100,,5313,1,
NSE,CM,NSECM,756782,KRISHIVAL FOODS LIMITED,KRISHIVAL,KRISHIVAL-EQ,EQ,INE0GGO01015,1,0.05,2,,,0,0.00,,258020,310.05,465.05,2300,,756782,1,
NSE,CM,NSECM,1406,HINDUSTAN PETROLEUM CORP,HINDPETRO,HINDPETRO-EQ,EQ,INE094A01015,1,0.05,2,,,0,0.00,,261721,343.00,419.20,2100,Final Dividend - Rs. - 19.2500;14 Aug 2026,1406,1,
NSE,CM,NSECM,13511,MUNJAL AUTO IND. LTD.,MUNJALAU,MUNJALAU-EQ,EQ,INE672B01032,1,0.01,2,,,0,0.00,,1002298,79.82,119.72,,,13511,1,
NSE,CM,NSECM,16859,SINDHU TRADE LINKS LTD,SINDHUTRAD,SINDHUTRAD-EQ,EQ,INE325D01025,1,0.01,2,,,0,0.00,,4089194,19.56,29.34,2100,,16859,1,
NSE,CM,NSECM,16921,20 MICRONS LTD,20MICRONS,20MICRONS-EQ,EQ,INE144J01027,1,0.01,2,,,0,0.00,,489634,163.39,245.07,,,16921,1,
NSE,CM,NSECM,24321,VRAJ IRON AND STEEL LTD,VRAJ,VRAJ-EQ,EQ,INE0S2V01010,1,0.01,2,,,0,0.00,,773903,103.37,155.05,,,24321,1,
NSE,CM,NSECM,2829,ANUPAM RASAYAN INDIA LTD,ANURAS,ANURAS-EQ,EQ,INE930P01018,1,0.10,2,,,0,0.00,,79920,999.70,1499.50,2100,,2829,1,
NSE,CM,NSECM,23066,GOPAL SNACKS LIMITED,GOPAL,GOPAL-EQ,EQ,INE0L9R01028,1,0.05,2,,,0,0.00,,387214,232.45,284.05,,,23066,1,
NSE,CM,NSECM,15337,RAIN INDUSTRIES LIMITED,RAIN,RAIN-EQ,EQ,INE855B01025,1,0.01,2,,,0,0.00,,443975,180.19,270.27,3300;3900;4100,,15337,1,
NSE,CM,NSECM,7679,MONARCH NETWORTH CAP LTD,MONARCH,MONARCH-EQ,EQ,INE903D01011,1,0.05,2,,,0,0.00,,279520,286.20,429.30,,,7679,1,
NSE,CM,NSECM,16682,PTC INDUSTRIES LIMITED,PTCIL,PTCIL-EQ,EQ,INE596F01018,1,1.00,2,,,0,0.00,,5636,14186.00,21278.00,2100,,16682,1,
NSE,CM,NSECM,29284,VMART RETAIL LTD,VMART,VMART-EQ,EQ,INE665J01013,1,0.05,2,,,0,0.00,,137935,579.75,869.55,,,29284,1,
NSE,CM,NSECM,14339,GANESH HOUSING LIMITED,GANESHHOU,GANESHHOU-EQ,EQ,INE460C01014,1,0.05,2,,,0,0.00,,125079,639.55,959.25,,,14339,1,
NSE,CM,NSECM,17869,JSW ENERGY LIMITED,JSWENERGY,JSWENERGY-EQ,EQ,INE121E01018,1,0.05,2,,,0,0.00,,179680,496.50,606.80,,,17869,1,
NSE,CM,NSECM,14900,SAHYADRI INDUSTRIES LTD,SAHYADRI,SAHYADRI-EQ,EQ,INE280H01015,1,0.05,2,,,0,0.00,,355545,225.00,337.50,2300,Final Dividend - Rs. - 1.5000;07 Aug 2026,14900,1,
NSE,CM,NSECM,25606,MOTILALAMC - MOMENTUM50,MOMENTUM50,MOMENTUM50-EQ,EQ,INF247L01DK8,1,0.01,2,,,0,0.00,,1915646,41.76,62.64,,,25606,1,
NSE,CM,NSECM,14180,NMDC STEEL LIMITED,NSLNISP,NSLNISP-EQ,EQ,INE0NNS01018,1,0.01,2,,,0,0.00,,2414818,33.13,49.69,2100,,14180,1,
NSE,CM,NSECM,7053,ACCELYA SOLN INDIA LTD,ACCELYA,ACCELYA-EQ,EQ,INE793A01012,1,0.10,2,,,0,0.00,,86287,927.20,1390.60,,,7053,1,
NSE,CM,NSECM,758858,ADITYA INFOTECH LIMITED,CPPLUS,CPPLUS-EQ,EQ,INE819V01029,1,0.10,2,,,0,0.00,,28165,3366.30,3720.50,201;2100,,758858,1,
NSE,CM,NSECM,5426,NUVOCO VISTAS CORP LTD,NUVOCO,NUVOCO-EQ,EQ,INE118D01016,1,0.05,2,,,0,0.00,,280723,284.85,427.25,,,5426,1,
NSE,CM,NSECM,2809,RAJSHREE SUGAR & CHEMICAL,RAJSREESUG,RAJSREESUG-EQ,EQ,INE562B01019,1,0.01,2,,,0,0.00,,1083533,23.98,35.96,2100;2300,,2809,1,
NSE,CM,NSECM,9931,VIKAS LIFECARE LIMITED,VIKASLIFE,VIKASLIFE-EQ,EQ,INE161L01027,1,0.01,2,,,0,0.00,,60745760,1.18,1.44,2200,,9931,1,
NSE,CM,NSECM,7627,SHREE RAMA MULTI TECH LTD,SHREERAMA,SHREERAMA-EQ,EQ,INE879A01019,1,0.01,2,,,0,0.00,,2488776,32.15,48.21,,,7627,1,
NSE,CM,NSECM,29459,MOSCHIP TECHNOLOGIES LTD,MOSCHIP,MOSCHIP-EQ,EQ,INE935B01025,1,0.01,2,,,0,0.00,,431359,185.44,278.14,2100,,29459,1,
NSE,CM,NSECM,17313,LLOYDS METALS N ENERGY L,LLOYDSME,LLOYDSME-EQ,EQ,INE281B01032,1,0.10,2,,,0,0.00,,51212,1552.40,2328.60,,,17313,1,
NSE,CM,NSECM,14385,PONDY OXIDES & CHEM LTD,POCL,POCL-EQ,EQ,INE063E01061,1,0.10,2,,,0,0.00,,190007,421.00,631.40,,Stock  Split From Rs.5/- to Rs.2/-;21 Jul 2026,14385,1,
NSE,CM,NSECM,6943,TARSONS PRODUCTS LIMITED,TARSONS,TARSONS-EQ,EQ,INE144Z01023,1,0.05,2,,,0,0.00,,319715,250.20,375.30,501;2100,,6943,1,
NSE,CM,NSECM,760482,WEALTH - TWCGOLDETF,TWCGOLDETF,TWCGOLDETF-EQ,EQ,INF2F0001370,1,0.01,2,,,0,0.00,,55107,114.42,171.62,,,760482,1,
NSE,CM,NSECM,15347,GSS INFOTECH LIMITED,GSS,GSS-EQ,EQ,INE871H01011,1,0.01,2,,,0,0.00,,855327,10.90,13.32,2200;2300;4200;4300,,15347,1,
NSE,CM,NSECM,15146,JYOTHY LABS LIMITED,JYOTHYLAB,JYOTHYLAB-EQ,EQ,INE668F01031,1,0.01,2,,,0,0.00,,503450,158.86,238.28,,,15146,1,
NSE,CM,NSECM,18250,PYRAMID TECHNOPLAST LTD,PYRAMID,PYRAMID-EQ,EQ,INE0MIS01010,1,0.01,2,,,0,0.00,,608971,131.37,197.05,,,18250,1,
NSE,CM,NSECM,5475,GARDEN REACH SHIP&ENG LTD,GRSE,GRSE-EQ,EQ,INE382Z01011,1,0.10,2,,,0,0.00,,38946,2052.70,3078.90,,,5475,1,
NSE,CM,NSECM,20152,ASK AUTOMOTIVE LIMITED,ASKAUTOLTD,ASKAUTOLTD-EQ,EQ,INE491J01022,1,0.05,2,,,0,0.00,,196155,407.45,611.15,,Final Dividend - Rs. - 1.8500;31 Jul 2026,20152,1,
NSE,CM,NSECM,13951,PARAMOUNT COMM LTD,PARACABLES,PARACABLES-EQ,EQ,INE074B01023,1,0.01,2,,,0,0.00,,1622189,55.48,67.80,201,,13951,1,
NSE,CM,NSECM,4566,RUCHI INFRASTRUCTURE LTD,RUCHINFRA,RUCHINFRA-EQ,EQ,INE413B01023,1,0.01,2,,,0,0.00,,7718014,4.80,7.18,2300,,4566,1,
NSE,CM,NSECM,3570,UCAL LIMITED,UCAL,UCAL-EQ,EQ,INE139B01016,1,0.01,2,,,0,0.00,,723114,91.92,137.88,201;2200,,3570,1,
NSE,CM,NSECM,760073,JAYKAY ENTERPRISES LTD,JAYKAY,JAYKAY-EQ,EQ,INE903A01025,1,0.01,2,,,0,0.00,,605442,132.13,198.19,,,760073,1,
NSE,CM,NSECM,11868,63 MOONS TECHNOLOGIES LTD,63MOONS,63MOONS-EQ,EQ,INE111B01023,1,0.05,2,,,0,0.00,,141137,566.65,849.95,2200,,11868,1,
NSE,CM,NSECM,760054,MOTILALAMC - MOMNC,MOMNC,MOMNC-EQ,EQ,INF247L01GK1,1,0.01,2,,,0,0.00,,24523,25.87,38.79,,,760054,1,
NSE,CM,NSECM,1628,MRS BECTORS FOOD SPE LTD,BECTORFOOD,BECTORFOOD-EQ,EQ,INE495P01020,1,0.01,2,,,0,0.00,,483816,165.31,247.95,501,,1628,1,
NSE,CM,NSECM,11591,HDFCAMC - HDFCNIFTY,HDFCNIFTY,HDFCNIFTY-EQ,EQ,INF179KC1965,1,0.01,2,,,0,0.00,,372071,214.98,322.46,,,11591,1,
NSE,CM,NSECM,5435,APTUS VALUE HSG FIN I LTD,APTUS,APTUS-EQ,EQ,INE852O01025,1,0.05,2,,,0,0.00,,360533,221.75,332.55,,,5435,1,
NSE,CM,NSECM,761528,INNOVISION LIMITED,INNOVISION,INNOVISION-EQ,EQ,INE0ADB01012,1,0.05,2,,,0,0.00,,350506,228.25,342.35,,,761528,1,
NSE,CM,NSECM,17053,HMA AGRO INDUSTRIES LTD,HMAAGRO,HMAAGRO-EQ,EQ,INE0ECP01024,1,0.01,2,,,0,0.00,,4685701,17.08,25.60,,,17053,1,
NSE,CM,NSECM,13421,EMKAY GLOBAL FIN SERV LTD,EMKAY,EMKAY-EQ,EQ,INE296H01011,1,0.05,2,,,0,0.00,,417531,191.60,287.40,,Final Dividend - Rs. - 1.5000;03 Aug 2026,13421,1,
NSE,CM,NSECM,764180,UTIAMC - LIQUIDBETA,LIQUIDBETA,LIQUIDBETA-EQ,EQ,INF789F1AG68,1,0.01,2,,,0,0.00,,9972,951.13,1051.23,,,764180,1,
NSE,CM,NSECM,21275,SUMMIT SECURITIES LTD,SUMMITSEC,SUMMITSEC-EQ,EQ,INE519C01017,1,0.10,2,,,0,0.00,,67437,1186.30,1779.30,,,21275,1,
NSE,CM,NSECM,759951,JARO INS OF TEC MG N RE L,JARO,JARO-EQ,EQ,INE00YJ01010,1,0.05,2,,,0,0.00,,210209,380.60,570.80,,Final Dividend - Rs. - 3.0000;21 Jul 2026,759951,1,
NSE,CM,NSECM,17839,GILLANDERS ARBUTHNOT LTD,GILLANDERS,GILLANDERS-EQ,EQ,INE047B01011,1,0.01,2,,,0,0.00,,697893,70.39,105.57,2300,,17839,1,
NSE,CM,NSECM,13236,SADBHAV ENGINEERING LTD,SADBHAV,SADBHAV-EQ,EQ,INE226H01026,1,0.01,2,,,0,0.00,,5610364,7.11,8.69,700,,13236,1,
NSE,CM,NSECM,193,ARVIND LIMITED,ARVIND,ARVIND-EQ,EQ,INE034A01011,1,0.05,2,,,0,0.00,,189525,421.80,632.60,3500;4100,,193,1,
NSE,CM,NSECM,827,DEEPAK FERTILIZERS & PETR,DEEPAKFERT,DEEPAKFERT-EQ,EQ,INE501A01019,1,0.10,2,,,0,0.00,,63496,1258.60,1887.80,,,827,1,
NSE,CM,NSECM,10925,GODREJ INDUSTRIES LTD,GODREJIND,GODREJIND-EQ,EQ,INE233A01035,1,0.10,2,,,0,0.00,,74769,1065.80,1598.60,,,10925,1,
NSE,CM,NSECM,762777,MAJESTIC AUTO LTD.,MAJESAUT,MAJESAUT-EQ,EQ,INE201B01022,1,0.05,2,,,0,0.00,,236510,338.25,507.35,,Final Dividend - Rs. - 25.0000;10 Aug 2026,762777,1,
NSE,CM,NSECM,13198,ICICIPRAMC - ICICICOMMO,COMMOIETF,COMMOIETF-EQ,EQ,INF109KC19O8,1,0.01,2,,,0,0.00,,435422,79.78,119.66,,,13198,1,
NSE,CM,NSECM,18571,GNA AXLES LIMITED,GNA,GNA-EQ,EQ,INE934S01014,1,0.05,2,,,0,0.00,,197223,405.60,608.40,201,,18571,1,
NSE,CM,NSECM,16827,KOKUYO CAMLIN LIMITED,KOKUYOCMLN,KOKUYOCMLN-EQ,EQ,INE760A01029,1,0.01,2,,,0,0.00,,1192310,67.10,100.64,,Final Dividend - Rs. - 0.3000;30 Jul 2026,16827,1,
NSE,CM,NSECM,7420,MANAK ALUMINIUM CO. LTD.,MANAKALUCO,MANAKALUCO-EQ,EQ,INE859Q01017,1,0.01,2,,,0,0.00,,2142962,28.19,42.27,4100;4200;4300,,7420,1,
NSE,CM,NSECM,7411,NILA SPACES LIMITED,NILASPACES,NILASPACES-EQ,EQ,INE00S901012,1,0.01,2,,,0,0.00,,8410321,9.52,14.26,,,7411,1,
NSE,CM,NSECM,24856,SARASWATI SAREE DEPOT LTD,SSDL,SSDL-EQ,EQ,INE0PQ101010,1,0.01,2,,,0,0.00,,1294912,41.98,62.96,,,24856,1,
NSE,CM,NSECM,637,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,CHAMBLFERT-EQ,EQ,INE085A01013,1,0.05,2,,,0,0.00,,231976,344.80,517.20,,Final Dividend - Rs. - 6.0000;11 Aug 2026,637,1,
NSE,CM,NSECM,14309,INDIAN BANK,INDIANB,INDIANB-EQ,EQ,INE562A01011,1,0.05,2,,,0,0.00,,119878,743.50,908.70,,,14309,1,
NSE,CM,NSECM,761046,MIRAEAMC - DEFENCE,DEFENCE,DEFENCE-EQ,EQ,INF769K01QC2,1,0.01,2,,,0,0.00,,591191,62.44,93.64,,,761046,1,
NSE,CM,NSECM,4522,SIGNET INDUSTRIES LIMITED,SIGIND,SIGIND-EQ,EQ,INE529F01035,1,0.01,2,,,0,0.00,,962588,35.66,53.48,2300,,4522,1,
NSE,CM,NSECM,14871,UDAYSHIVAKUMAR INFRA LTD,USK,USK-EQ,EQ,INE0N0Y01013,1,0.01,2,,,0,0.00,,1810177,19.58,23.92,2100;2300,,14871,1,
NSE,CM,NSECM,762685,FRONTIER SPRINGS LTD.,FRONTSP,FRONTSP-EQ,EQ,INE572D01014,1,0.10,2,,,0,0.00,,75252,1063.10,1594.50,,,762685,1,
NSE,CM,NSECM,17271,SENCO GOLD LIMITED,SENCO,SENCO-EQ,EQ,INE602W01027,1,0.05,2,,,0,0.00,,261157,306.30,459.40,,,17271,1,
NSE,CM,NSECM,762239,GSP CROP SCIENCE LIMITED,GSPCROP,GSPCROP-EQ,EQ,INE713R01022,1,0.05,2,,,0,0.00,,188492,424.40,636.60,2900;3200,,762239,1,
NSE,CM,NSECM,15716,POWER INSTRUMENT (G) LTD,PIGL,PIGL-EQ,EQ,INE557Z01018,1,0.01,2,,,0,0.00,,686009,84.24,126.34,,,15716,1,
NSE,CM,NSECM,8477,XELPMOC DESIGN & TECH LTD,XELPMOC,XELPMOC-EQ,EQ,INE01P501012,1,0.01,2,,,0,0.00,,483942,64.96,97.42,1500;2200;2300,,8477,1,
NSE,CM,NSECM,11779,ACE INTEGRATED SOLU. LTD.,ACEINTEG,ACEINTEG-EQ,EQ,INE543V01017,1,0.01,2,,,0,0.00,,333538,15.76,23.64,2200;2300,,11779,1,
NSE,CM,NSECM,13966,HBL ENGINEERING LTD,HBLENGINE,HBLENGINE-EQ,EQ,INE292B01021,1,0.05,2,,,0,0.00,,143031,558.90,838.30,,,13966,1,
NSE,CM,NSECM,750290,VEDANTA IRON AND STEEL L,VISL,VISL-EQ,EQ,INE1CLE01013,1,0.01,2,,,0,0.00,,3292545,28.84,31.86,201;2200,,750290,1,
NSE,CM,NSECM,762772,MAFATLAL INDUSTRIES LTD.,MAFATIND,MAFATIND-EQ,EQ,INE270B01035,1,0.01,2,,,0,0.00,,752380,106.32,159.48,,Final Dividend - Rs. - 1.2500;31 Jul 2026,762772,1,
NSE,CM,NSECM,3972,PARAS PETROFILS LTD.,PARASPETRO,PARASPETRO-EQ,EQ,INE162C01024,1,0.01,2,,,0,0.00,,10929025,1.80,2.18,2200;4100,,3972,1,
NSE,CM,NSECM,14223,TECHNOCRAFT IND LTD,TIIL,TIIL-EQ,EQ,INE545H01011,1,0.10,2,,,0,0.00,,38950,2053.20,3079.80,,,14223,1,
NSE,CM,NSECM,25800,GARUDA CONSTRUCT N ENG L,GARUDA,GARUDA-EQ,EQ,INE0JVO01026,1,0.01,2,,,0,0.00,,572391,139.76,209.62,,,25800,1,
NSE,CM,NSECM,19196,TILAKNAGAR INDUSTRIES LTD,TI,TI-EQ,EQ,INE133E01013,1,0.05,2,,,0,0.00,,226190,353.45,530.15,2100,,19196,1,
NSE,CM,NSECM,1023,FEDERAL BANK LTD,FEDERALBNK,FEDERALBNK-EQ,EQ,INE171A01029,1,0.05,2,,,0,0.00,,281388,318.90,389.70,,Final Dividend - Rs. - 1.2000;14 Aug 2026,1023,1,
NSE,CM,NSECM,1485,IFB INDUSTRIES LTD,IFBIND,IFBIND-EQ,EQ,INE559A01017,1,0.10,2,,,0,0.00,,76660,1043.30,1564.90,,,1485,1,
